iter	RMSE
9540	217976.043
9541	217973.7303
9542	217973.3025
9543	217972.4961
9544	217970.852
9545	217968.2643
9546	217967.2479
9547	217965.53
9548	217964.0046
9549	217962.7785
9550	217962.1043
9551	217959.4785
9552	217957.6108
9553	217954.9715
9554	217953.8377
9555	217952.5107
9556	217950.8048
9557	217949.5524
9558	217948.8707
9559	217947.039
9560	217946.4109
9561	217943.9408
9562	217939.9419
9563	217938.4873
9564	217935.8691
9565	217934.1093
9566	217933.4866
9567	217932.3687
9568	217931.705
9569	217929.4175
9570	217928.4529
9571	217926.0345
9572	217923.8715
9573	217922.1788
9574	217919.5043
9575	217917.4292
9576	217916.5779
9577	217913.7906
9578	217911.3623
9579	217910.5714
9580	217908.5371
9581	217906.4217
9582	217905.7861
9583	217904.1373
9584	217903.0273
9585	217901.7291
9586	217898.9297
9587	217896.2198
9588	217893.8451
9589	217890.9643
9590	217889.2764
9591	217888.1224
9592	217886.5653
9593	217884.1962
9594	217880.7006
9595	217878.6274
9596	217877.4527
9597	217876.3342
9598	217874.7155
9599	217873.7444
9600	217872.1439
9601	217869.844
9602	217868.6416
9603	217867.7882
9604	217865.5887
9605	217864.2623
9606	217863.3545
9607	217860.9049
9608	217859.052
9609	217857.0263
9610	217853.8625
9611	217850.6569
9612	217849.6022
9613	217846.9028
9614	217844.9403
9615	217843.8303
9616	217842.2441
9617	217841.1722
9618	217840.008
9619	217837.3576
9620	217836.3369
9621	217834.1885
9622	217833.756
9623	217831.9206
9624	217829.8819
9625	217829.2492
9626	217827.1405
9627	217826.4753
9628	217823.8663
9629	217820.042
9630	217819.4743
9631	217817.2498
9632	217814.9468
9633	217814.4881
9634	217813.3453
9635	217811.7051
9636	217810.1249
9637	217809.6926
9638	217807.5317
9639	217806.1051
9640	217804.9805
9641	217804.1908
9642	217801.2484
9643	217799.7933
9644	217798.1578
9645	217796.8282
9646	217795.7159
9647	217792.0242
9648	217791.2319
9649	217789.8968
9650	217788.6637
9651	217786.709
9652	217784.8917
9653	217783.6518
9654	217782.7085
9655	217781.171
9656	217779.1344
9657	217777.4622
9658	217775.8916
9659	217774.9139
9660	217774.0536
9661	217771.7807
9662	217770.4241
9663	217769.8674
9664	217767.3082
9665	217767.0412
9666	217765.6724
9667	217764.6883
9668	217763.648
9669	217762.6856
9670	217762.2378
9671	217760.7251
9672	217759.7652
9673	217758.8186
9674	217757.4765
9675	217755.9785
9676	217753.4887
9677	217751.3669
9678	217747.8569
9679	217747.0926
9680	217746.5582
9681	217743.7493
9682	217741.9066
9683	217740.1614
9684	217738.6085
9685	217737.7042
9686	217736.1733
9687	217735.3044
9688	217734.0299
9689	217732.432
9690	217731.4342
9691	217730.1842
9692	217728.2281
9693	217727.2206
9694	217724.7737
9695	217722.482
9696	217721.816
9697	217720.0953
9698	217718.3646
9699	217716.7241
9700	217714.6356
9701	217713.0057
9702	217710.4585
9703	217709.9333
9704	217708.4023
9705	217707.4635
9706	217706.3725
9707	217705.2716
9708	217703.0757
9709	217701.0489
9710	217698.7039
9711	217696.3116
9712	217695.7697
9713	217694.8293
9714	217693.4547
9715	217691.4271
9716	217690.4725
9717	217688.7487
9718	217687.5299
9719	217686.3047
9720	217685.1226
9721	217683.7538
9722	217682.3095
9723	217680.847
9724	217680.3149
9725	217678.8732
9726	217676.8871
9727	217675.7591
9728	217673.1687
9729	217671.9655
9730	217669.6138
9731	217668.574
9732	217667.4111
9733	217665.0462
9734	217663.7657
9735	217662.8813
9736	217661.4748
9737	217660.0597
9738	217658.1761
9739	217655.7153
9740	217654.8978
9741	217653.6508
9742	217652.6561
9743	217651.4291
9744	217648.9682
9745	217647.1071
9746	217645.4659
9747	217642.1062
9748	217639.5089
9749	217636.9587
9750	217635.4234
9751	217633.2697
9752	217631.9477
9753	217630.4251
9754	217628.2111
9755	217627.314
9756	217626.5131
9757	217624.7718
9758	217624.3263
9759	217622.9683
9760	217621.7982
9761	217620.0231
9762	217617.951
9763	217617.513
9764	217614.9456
9765	217611.5456
9766	217610.2205
9767	217609.0947
9768	217608.1547
9769	217607.1327
9770	217606.0861
9771	217604.5154
9772	217600.6384
9773	217598.2502
9774	217597.3349
9775	217596.2844
9776	217594.3369
9777	217591.3959
9778	217589.8421
9779	217588.0271
9780	217586.5912
9781	217585.0689
9782	217583.7676
9783	217582.6029
9784	217580.2687
9785	217577.2347
9786	217576.1756
9787	217572.4015
9788	217570.7953
9789	217569.092
9790	217568.2725
9791	217567.357
9792	217564.6618
9793	217563.4643
9794	217562.0338
9795	217560.7405
9796	217559.2968
9797	217558.1972
9798	217555.8313
9799	217555.5429
9800	217554.9099
9801	217551.8763
9802	217550.6767
9803	217548.8616
9804	217547.6975
9805	217545.4437
9806	217544.6246
9807	217542.6979
9808	217540.2504
9809	217538.6823
9810	217537.5539
9811	217536.8433
9812	217536.3152
9813	217535.1446
9814	217534.4527
9815	217531.4031
9816	217529.7323
9817	217527.5561
9818	217526.0192
9819	217524.9888
9820	217524.2198
9821	217523.0446
9822	217521.5856
9823	217520.7743
9824	217518.8925
9825	217518.3977
9826	217517.4453
9827	217515.2265
9828	217512.4552
9829	217511.9645
9830	217511.2719
9831	217509.6498
9832	217508.9444
9833	217507.013
9834	217506.0667
9835	217505.1499
9836	217503.0465
9837	217500.7398
9838	217499.3048
9839	217497.5136
9840	217496.1627
9841	217493.327
9842	217491.3886
9843	217490.1472
9844	217489.322
9845	217487.9534
9846	217485.9099
9847	217484.536
9848	217483.0939
9849	217482.1775
9850	217480.2354
9851	217479.6219
9852	217478.2811
9853	217477.2492
9854	217474.7009
9855	217471.4363
9856	217470.69
9857	217469.217
9858	217468.4451
9859	217466.3033
9860	217463.662
9861	217462.103
9862	217459.8963
9863	217458.9465
9864	217458.5068
9865	217457.4612
9866	217456.1768
9867	217453.8852
9868	217452.9815
9869	217452.0519
9870	217450.227
9871	217448.4166
9872	217447.1249
9873	217445.9809
9874	217444.3003
9875	217442.5316
9876	217440.4162
9877	217438.1472
9878	217437.5005
9879	217435.8826
9880	217434.6763
9881	217434.3839
9882	217433.4067
9883	217431.947
9884	217430.1496
9885	217428.7354
9886	217426.5492
9887	217423.9853
9888	217423.5562
9889	217422.5104
9890	217420.9851
9891	217418.1451
9892	217417.6186
9893	217414.6417
9894	217411.8676
9895	217410.5519
9896	217408.5922
9897	217407.3466
9898	217404.6451
9899	217400.8941
9900	217399.0141
9901	217398.4616
9902	217396.5764
9903	217394.4972
9904	217391.3246
9905	217389.5223
9906	217386.6994
9907	217385.4654
9908	217383.2477
9909	217380.7597
9910	217378.7419
9911	217376.8668
9912	217373.8544
9913	217372.7374
9914	217371.8332
9915	217370.189
9916	217368.5547
9917	217366.2888
9918	217364.6806
9919	217363.6476
9920	217361.928
9921	217358.7276
9922	217356.3397
9923	217352.8653
9924	217351.8857
9925	217351.1792
9926	217349.5183
9927	217347.9451
9928	217345.5429
9929	217344.8992
9930	217342.7646
9931	217341.3246
9932	217337.9565
9933	217336.6248
9934	217335.2708
9935	217334.0699
9936	217333.3149
9937	217332.4803
9938	217330.1239
9939	217328.818
9940	217326.3265
9941	217324.8256
9942	217323.3511
9943	217322.2639
9944	217319.8428
9945	217318.6702
9946	217317.7042
9947	217315.4356
9948	217314.1266
9949	217313.541
9950	217312.8032
9951	217312.1482
9952	217310.7396
9953	217308.6641
9954	217307.4671
9955	217306.4097
9956	217305.7669
9957	217304.3409
9958	217301.3599
9959	217300.2071
9960	217297.5832
9961	217295.5019
9962	217293.9413
9963	217291.7727
9964	217290.201
9965	217287.9326
9966	217286.6812
9967	217285.4689
9968	217283.7157
9969	217281.8029
9970	217281.3795
9971	217278.4431
9972	217277.3114
9973	217276.5151
9974	217275.2215
9975	217273.4858
9976	217271.2807
9977	217268.3179
9978	217266.4167
9979	217265.139
9980	217263.8468
9981	217262.6221
9982	217260.1587
9983	217259.0722
9984	217256.8363
9985	217256.3127
9986	217253.4137
9987	217252.5426
9988	217250.8147
9989	217250.0272
9990	217246.3739
9991	217245.2144
9992	217244.5865
9993	217242.6088
9994	217241.8818
9995	217240.0836
9996	217239.3384
9997	217235.7285
9998	217234.1595
9999	217232.114
